@relation ASS2009
@attribute skill_ID numeric
@attribute skill_mastery numeric
@attribute ability_profile numeric
@attribute problem_difficulty numeric
@attribute correctness {1,0}
@data
26,0.680703,2,6,0
26,0.682468,2,8,1
26,0.682166,2,6,1
26,0.681865,2,1,1
26,0.681564,2,5,1
26,0.681262,2,1,1
19,0.759702,0,4,1
19,0.759421,0,2,0
19,0.760876,0,5,1
19,0.760596,0,4,1
16,0.588235,0,8,0
16,0.589856,0,2,0
16,0.591474,0,2,1
107,0.348361,0,4,0
107,0.244595,0,9,0
107,0.164236,0,2,1
107,0.215962,0,4,0
107,0.143337,0,5,1
107,0.190074,0,5,0
107,0.124882,0,7,0
66,0.5,0,10,0
20,0.837838,0,0,1
18,0.86166,0,1,1
19,0.760315,0,3,1
26,0.675676,0,1,0
26,0.677458,0,3,1
26,0.677156,2,3,1
107,0.348361,0,5,0
107,0.244595,0,8,0
107,0.164236,0,2,1
107,0.215962,0,4,1
99,0.551601,0,4,0
99,0.332003,0,0,1
99,0.442721,0,0,1
99,0.559324,0,0,1
99,0.669665,0,3,0
99,0.450065,0,2,1
99,0.56663,0,0,1
99,0.676197,0,0,1
99,0.769307,0,4,0
99,0.573671,0,0,1
99,0.682453,0,0,1
99,0.774363,0,0,1
99,0.845672,0,3,0
99,0.688519,0,2,1
99,0.77924,0,1,1
99,0.849307,0,1,1
99,0.899984,2,5,0
99,0.783981,2,3,1
99,0.852827,2,1,1
99,0.902455,2,1,1
99,0.936591,2,5,1
99,0.959318,2,5,0
99,0.904843,2,2,1
99,0.9382,2,1,1
99,0.960375,2,1,1
99,0.974806,2,4,0
99,0.939766,2,4,1
99,0.961402,2,3,1
99,0.975469,2,0,1
99,0.984492,2,5,0
99,0.962402,2,0,1
99,0.976113,2,0,1
99,0.984903,2,0,1
99,0.990489,2,4,0
99,0.976741,2,0,1
99,0.985303,2,0,1
99,0.990743,2,0,1
99,0.994181,2,3,1
99,0.996347,2,4,0
99,0.990989,2,0,1
99,0.994337,2,0,1
99,0.996445,2,0,1
99,0.99777,2,3,0
99,0.994488,2,0,1
99,0.99654,2,0,1
99,0.99783,2,0,1
99,0.99864,2,3,1
99,0.999147,2,3,1
19,0.759702,0,2,0
19,0.761156,0,5,0
19,0.762604,0,4,1
19,0.762324,0,2,1
16,0.588235,0,6,0
16,0.589856,0,4,0
19,0.762044,0,1,1
18,0.86166,0,0,1
26,0.675676,0,1,0
26,0.677458,0,4,0
26,0.679234,0,4,1
26,0.678932,0,2,0
26,0.680704,0,9,0
99,0.551601,0,4,0
99,0.332003,0,0,1
99,0.442721,0,0,1
99,0.559324,0,0,1
99,0.669665,0,4,0
99,0.450065,0,4,1
99,0.56663,0,1,1
99,0.676197,2,1,1
99,0.769307,2,3,0
99,0.573671,2,0,1
99,0.682453,2,0,1
99,0.774363,2,0,1
99,0.845672,2,3,0
99,0.688519,2,1,1
99,0.77924,2,1,1
99,0.849307,2,1,1
99,0.899984,2,5,0
99,0.783981,2,0,1
99,0.852827,2,0,1
99,0.902455,2,0,1
99,0.936591,2,5,0
107,0.348361,2,4,0
19,0.761764,2,2,1
99,0.856252,2,0,1
99,0.904854,2,0,1
99,0.938207,2,0,1
99,0.960379,2,2,1
99,0.974809,2,3,1
99,0.984071,2,3,1
99,0.989962,2,4,1
107,0.244595,2,9,0
107,0.164236,2,2,1
107,0.215962,2,4,0
107,0.143337,2,7,0
107,0.092584,2,8,0
107,0.058919,2,3,1
107,0.081254,2,4,1
107,0.110729,2,7,0
107,0.070792,2,10,0
107,0.044892,2,3,0
107,0.028543,2,4,1
107,0.04034,2,7,0
107,0.025704,2,9,0
107,0.016649,2,2,1
107,0.024054,2,2,1
62,0.447059,2,5,1
107,0.034211,2,7,1
107,0.048048,2,5,1
99,0.993689,2,3,0
99,0.984492,2,3,1
99,0.990229,2,1,0
99,0.976113,2,1,1
99,0.984903,2,4,1
99,0.990489,2,4,0
99,0.976741,2,2,1
99,0.985303,2,3,1
99,0.990743,2,0,1
99,0.994181,2,5,0
99,0.985692,2,0,1
99,0.990989,2,0,1
99,0.994337,2,0,1
99,0.996445,2,4,0
99,0.991229,2,5,1
99,0.994488,2,2,1
99,0.99654,2,0,0
99,0.991463,2,6,0
99,0.979092,2,1,1
99,0.9868,2,1,1
99,0.99169,2,2,1
99,0.994779,2,4,1
26,0.682469,2,7,0
26,0.684228,2,4,1
26,0.683926,2,0,1
26,0.683625,2,1,0
99,0.996723,2,3,1
99,0.997945,2,5,0
99,0.994918,2,0,1
99,0.996811,2,0,1
99,0.998,2,0,1
99,0.998746,2,4,1
99,0.999214,2,1,1
99,0.999508,2,5,1
99,0.999692,2,4,0
99,0.999235,2,4,1
99,0.999521,2,3,1
99,0.9997,2,1,1
99,0.999812,2,3,1
99,0.999882,2,4,1
99,0.999926,2,4,1
99,0.999954,2,4,1
99,0.999971,2,4,1
19,0.759702,0,3,1
19,0.759421,0,6,0
19,0.760876,0,4,1
19,0.760596,0,3,1
107,0.348361,0,5,0
107,0.244595,0,8,0
107,0.164236,0,3,1
107,0.215962,0,4,0
107,0.143337,0,5,0
19,0.760315,0,3,1
107,0.092584,0,8,0
107,0.058919,0,2,1
107,0.081254,0,5,1
107,0.110729,0,6,0
107,0.070792,0,7,0
107,0.044892,0,3,1
107,0.062481,0,5,1
107,0.085988,0,3,0
107,0.054647,0,9,0
107,0.03466,0,2,1
107,0.048657,2,4,1
107,0.06754,2,6,0
107,0.04282,2,8,0
107,0.02725,2,3,0
107,0.0176,2,3,1
107,0.025362,2,5,0
107,0.016439,2,7,0
107,0.010971,2,2,1
107,0.016226,2,4,1
107,0.023471,2,7,0
19,0.760034,2,2,1
107,0.015277,2,10,0
107,0.010262,2,3,1
107,0.015246,2,4,1
107,0.022122,2,6,0
107,0.014449,2,9,0
107,0.009757,2,2,1
107,0.014547,2,6,1
107,0.021161,2,4,1
107,0.030249,2,8,0
107,0.01945,2,8,0
107,0.012812,2,1,1
107,0.018767,2,4,1
107,0.026965,2,5,0
107,0.017425,2,8,0
107,0.011574,2,2,1
107,0.017058,2,5,0
107,0.011349,2,6,1
62,0.447059,2,7,0
67,0.708333,2,8,0
63,0.722222,2,2,1
62,0.448847,2,4,1
107,0.016748,2,7,0
107,0.01116,2,6,0
107,0.007755,2,2,1
107,0.011776,2,4,1
107,0.017337,2,5,1
62,0.448574,2,5,1
107,0.025001,2,7,1
18,0.86166,2,0,1
99,0.551601,2,4,0
99,0.332003,2,2,0
99,0.167638,2,1,1
99,0.243867,2,0,1
99,0.340313,2,1,0
99,0.172873,2,3,1
99,0.250744,2,4,0
99,0.11967,2,3,1
99,0.178991,2,3,0
99,0.081647,2,3,1
99,0.125057,2,1,1
99,0.186447,2,1,1
99,0.268397,2,4,0
99,0.129619,2,4,1
99,0.192729,2,2,1
99,0.276479,2,1,1
99,0.379281,2,4,0
99,0.198317,2,0,1
99,0.283623,2,0,1
99,0.387645,2,0,1
99,0.502881,2,5,0
99,0.290218,2,0,1
99,0.395312,2,0,1
99,0.510917,2,0,1
99,0.625283,2,5,0
99,0.402567,2,2,1
99,0.518468,2,3,1
99,0.632334,2,2,1
99,0.733091,2,3,0
99,0.525718,2,3,1
99,0.63906,2,1,1
99,0.738733,2,1,1
16,0.588235,0,2,1
66,0.5,0,10,0
107,0.348361,0,5,0
107,0.244595,0,8,0
19,0.75796,0,3,0
20,0.837838,0,0,1
19,0.759422,0,2,1
20,0.837698,0,5,0
19,0.75914,0,0,1
19,0.758859,0,5,0
19,0.760317,0,2,1
18,0.86166,0,1,1
26,0.675676,0,1,0
26,0.677458,0,2,1
26,0.677156,0,8,0
26,0.678933,0,10,0
26,0.680705,0,2,1
26,0.680403,0,2,0
18,0.861534,0,5,0
19,0.760036,0,3,1
19,0.759755,2,7,1
19,0.759474,2,1,1
26,0.682169,2,6,1
26,0.681868,2,0,1
26,0.681567,2,3,0
81,0.552147,0,5,1
83,0.563882,0,4,1
81,0.740051,0,5,1
82,0.74256,0,1,1
18,0.86166,0,0,1
46,0.646967,0,4,1
38,0.695431,0,1,1
81,0.865354,0,5,1
53,0.586592,0,1,1
53,0.732326,0,3,1
53,0.83795,0,4,1
53,0.906308,0,1,1
53,0.947363,0,2,1
38,0.788669,0,3,1
38,0.857717,0,1,1
80,0.694021,0,3,1
81,0.934927,0,7,0
28,0.683908,0,4,1
83,0.748754,0,3,1
83,0.870508,0,2,0
83,0.11295,1,1,1
83,0.283038,1,2,1
83,0.496974,1,4,1
39,0.552876,1,3,1
38,0.906265,1,2,1
38,0.939168,1,1,1
38,0.960916,1,2,0
68,0.833333,1,2,0
68,0.836257,1,2,1
68,0.836116,1,5,0
68,0.839,1,3,1
68,0.83886,1,2,1
31,0.602689,1,2,1
31,0.707827,1,3,1
31,0.794598,1,2,1
97,0.703549,1,7,1
53,0.970922,1,2,1
53,0.984089,1,1,1
53,0.99134,1,4,0
53,0.301421,1,2,1
53,0.476477,1,2,1
53,0.64224,1,1,1
53,0.774346,1,2,1
53,0.865902,1,0,1
83,0.563882,0,3,1
82,0.74256,0,0,1
83,0.748754,0,2,1
43,0.521959,0,2,1
81,0.740051,0,4,1
38,0.695431,0,1,1
80,0.694021,0,5,1
82,0.844854,0,2,1
82,0.910562,0,1,1
80,0.837221,0,5,1
80,0.92013,0,4,1
18,0.86166,0,0,1
82,0.949841,0,1,1
38,0.788669,0,4,1
38,0.857717,0,2,1
81,0.865354,0,6,1
85,0.061224,0,9,0
84,0.3125,0,6,0
85,0.055067,0,9,0
56,0.833747,0,1,0
56,0.836664,1,1,1
46,0.646967,1,4,1
56,0.836524,1,0,1
46,0.806842,1,2,0
38,0.906265,1,2,0
46,0.108463,1,3,1
38,0.129159,1,2,1
46,0.27651,1,4,1
80,0.962497,1,3,0
80,0.144976,1,3,0
80,0.101305,1,4,1
80,0.265988,1,1,1
80,0.478108,1,2,0
80,0.102647,1,3,1
80,0.267971,1,3,1
81,0.934927,1,5,1
38,0.257862,1,2,1
38,0.398729,1,1,1
38,0.537801,1,2,1
38,0.661803,1,1,1
38,0.762717,1,2,1
33,0.694888,1,4,1
31,0.602689,1,1,1
31,0.707827,1,2,1
31,0.794598,1,3,1
31,0.86066,1,2,1
31,0.907932,1,4,1
31,0.940277,1,4,1
80,0.480329,1,5,0
80,0.102662,1,3,1
79,0.778571,1,2,1
39,0.552876,1,3,1
48,0.234637,1,6,0
82,0.972319,1,2,1
59,0.532075,1,9,1
80,0.267993,1,3,1
54,0.351852,1,3,0
45,0.559615,1,6,0
49,0.385714,1,3,1
49,0.600809,1,4,1
49,0.775313,1,5,1
43,0.680633,1,4,1
43,0.802093,1,6,0
43,0.11004,1,3,0
43,0.101279,1,2,1
82,0.984862,1,1,1
42,0.439223,1,3,0
42,0.345572,1,3,1
42,0.376356,1,3,1
42,0.408121,1,4,1
33,0.812149,1,2,1
34,0.789386,1,2,1
34,0.875659,1,1,1
34,0.929246,1,1,1
34,0.960624,1,1,1
34,0.978364,1,1,1
34,0.988197,1,1,1
35,0.850949,1,1,1
35,0.850781,1,0,1
35,0.850612,1,5,0
98,0.561086,1,2,1
97,0.703549,1,7,0
97,0.104548,1,8,0
47,0.808429,1,2,0
47,0.110409,1,3,1
47,0.254747,1,3,1
47,0.426729,1,3,1
47,0.598181,1,1,1
47,0.74126,1,1,1
45,0.103284,1,4,0
45,0.101207,1,2,1
45,0.265843,1,3,1
45,0.477946,1,3,1
50,0.621212,1,1,1
37,0.606742,1,4,0
37,0.608723,1,3,1
37,0.608434,1,3,1
37,0.608145,1,3,1
53,0.586592,1,3,0
53,0.104186,1,4,0
50,0.78947,1,9,0
81,0.552147,0,3,1
83,0.563882,0,2,1
82,0.74256,0,2,1
83,0.748754,0,3,0
83,0.106337,0,4,1
83,0.273399,0,1,1
83,0.486371,0,5,0
83,0.102703,0,3,1
43,0.521959,0,1,0
81,0.740051,0,5,1
38,0.695431,0,2,1
80,0.694021,0,5,1
43,0.103453,0,3,1
43,0.245683,0,1,1
43,0.416761,0,1,1
82,0.844854,0,1,1
82,0.910562,0,0,1
80,0.837221,0,3,0
80,0.110172,0,3,1
80,0.279002,0,4,1
80,0.492554,1,3,1
80,0.693748,1,4,1
82,0.949841,1,4,1
18,0.86166,1,0,1
83,0.268053,1,3,1
83,0.48042,1,1,0
83,0.102663,1,2,1
83,0.267994,1,3,1
83,0.480354,1,2,1
46,0.646967,1,1,1
38,0.788669,1,3,1
81,0.865354,1,3,1
83,0.683811,1,4,1
83,0.830773,1,2,1
38,0.857717,1,2,1
38,0.906265,1,2,1
38,0.939168,1,2,1
38,0.960916,1,3,1
38,0.975054,1,3,0
38,0.204935,1,1,1
33,0.694888,1,0,1
33,0.812149,1,4,1
38,0.342516,1,1,1
38,0.484047,1,2,1
38,0.615316,1,1,1
38,0.725873,1,2,1
31,0.602689,1,1,1
31,0.707827,1,4,0
31,0.494394,1,2,1
31,0.609681,1,1,1
31,0.713844,1,3,1
31,0.799334,1,3,1
31,0.864133,1,5,0
31,0.719531,1,4,1
31,0.803788,1,2,1
31,0.867387,1,5,1
31,0.912608,1,4,1
45,0.559615,1,6,0
45,0.103284,1,4,1
45,0.268909,1,4,1
45,0.481377,1,8,1
79,0.778571,1,2,1
39,0.552876,1,3,1
82,0.972319,1,2,1
82,0.984862,1,2,1
57,0.730159,1,3,1
48,0.234637,1,8,0
48,0.094183,1,4,0
80,0.837049,1,4,1
82,0.991763,1,1,1
82,0.995531,1,2,1
80,0.920038,1,3,1
46,0.806842,1,2,1
38,0.811673,1,2,1
80,0.962453,1,3,1
81,0.934927,1,6,1
83,0.916675,1,5,1
83,0.960805,1,2,1
38,0.874126,1,2,1
38,0.917497,1,2,1
38,0.946642,1,2,0
38,0.151355,1,1,1
38,0.283189,1,2,1
38,0.424829,1,1,1
81,0.103216,0,4,1
81,0.268809,0,4,1
81,0.481265,0,6,1
83,0.563882,0,2,1
82,0.74256,0,2,1
83,0.748754,0,3,1
43,0.521959,0,2,1
81,0.684559,0,5,1
38,0.695431,0,2,1
80,0.694021,0,6,1
82,0.844854,0,1,1
80,0.837221,0,3,1
80,0.92013,0,5,1
18,0.86166,0,1,1
82,0.910562,0,2,0
82,0.123368,0,2,1
82,0.271431,0,1,1
82,0.444811,0,2,1
82,0.614454,0,5,1
56,0.833747,0,1,0
38,0.788669,1,4,1
56,0.836664,1,1,1
56,0.836524,1,1,1
46,0.646967,1,5,0
38,0.857717,1,2,1
38,0.906265,1,3,1
46,0.10429,1,3,1
81,0.831248,1,4,1
83,0.870508,1,5,1
83,0.93759,1,3,1
38,0.939168,1,2,1
38,0.960916,1,2,0
38,0.169306,1,1,1
38,0.303347,1,2,0
38,0.102307,1,2,1
38,0.22661,1,1,1
38,0.365816,1,1,1
38,0.506598,1,2,0
38,0.104077,1,2,1
38,0.22869,1,3,1
33,0.694888,1,5,1
31,0.602689,1,1,1
31,0.707827,1,4,1
31,0.794598,1,1,1
31,0.86066,1,3,1
31,0.907932,1,5,0
31,0.799086,1,5,1
31,0.863951,1,3,1
31,0.910223,1,3,1
31,0.941815,1,4,1
23,0.540441,1,5,1
83,0.563882,0,5,0
83,0.103323,0,2,1
83,0.268968,0,2,1
83,0.481443,0,2,1
82,0.74256,0,0,1
83,0.684705,0,4,0
83,0.104895,0,2,1
83,0.271282,0,5,0
83,0.10167,0,3,1
83,0.266527,0,3,1
81,0.740051,0,5,1
83,0.478713,0,3,0
83,0.102651,0,4,1
83,0.267977,0,2,1
83,0.480335,0,2,1
80,0.694021,0,7,1
43,0.521959,0,1,0
43,0.103453,0,1,1
43,0.245683,0,2,1
43,0.416761,0,4,1
82,0.844854,1,4,1
82,0.910562,1,1,1
80,0.837221,1,4,1
80,0.92013,1,4,1
37,0.606742,1,1,1
82,0.949841,1,1,1
18,0.86166,1,1,1
46,0.646967,1,5,0
56,0.833747,1,0,1
56,0.833605,1,0,1
46,0.10429,1,7,1
38,0.695431,1,3,1
81,0.865354,1,7,1
83,0.683796,1,5,1
83,0.830763,1,4,1
38,0.788669,1,2,1
38,0.857717,1,1,1
38,0.906265,1,2,1
38,0.939168,1,2,1
38,0.960916,1,1,1
33,0.694888,1,3,0
33,0.106102,1,5,0
33,0.101267,1,2,0
33,0.101254,1,2,1
33,0.2428,1,2,0
33,0.101722,1,6,0
33,0.101255,1,5,0
33,0.101254,1,5,1
33,0.2428,1,4,1
33,0.413569,1,5,1
31,0.602689,1,2,1
31,0.707827,1,3,1
31,0.794598,1,2,1
31,0.86066,1,3,1
31,0.907932,1,5,1
31,0.940277,1,2,0
31,0.863929,1,4,1
31,0.910207,1,5,1
31,0.941804,1,3,1
45,0.559615,1,3,1
79,0.778571,1,1,1
39,0.552876,1,3,1
82,0.972319,1,2,1
82,0.984862,1,1,1
57,0.730159,1,1,1
48,0.234637,1,5,1
49,0.385714,1,4,0
49,0.10213,1,3,0
49,0.101205,1,5,0
49,0.101203,1,4,1
49,0.265836,1,4,0
49,0.101652,1,4,1
49,0.2665,1,5,1
49,0.478683,1,5,1
54,0.351852,1,5,0
54,0.268095,1,5,1
54,0.295241,1,3,0
54,0.220517,1,2,1
54,0.244584,1,2,1
54,0.270291,1,3,1
80,0.962497,1,3,1
82,0.991763,1,2,1
82,0.995531,1,0,1
80,0.98277,1,6,1
42,0.439223,1,5,1
42,0.472193,1,5,0
42,0.376174,1,4,1
42,0.407934,1,4,1
42,0.440437,1,3,1
42,0.47342,1,3,0
42,0.377328,1,4,1
42,0.40912,1,3,1
42,0.441646,1,2,1
43,0.589079,1,4,1
43,0.734252,1,5,0
43,0.107183,1,6,1
43,0.250552,1,1,1
43,0.422129,1,7,1
82,0.997578,1,1,1
33,0.586144,1,2,1
33,0.731979,1,4,1
34,0.789386,1,3,0
34,0.109366,1,2,1
34,0.253394,1,2,1
34,0.425247,1,1,1
34,0.596833,1,2,1
34,0.740226,1,1,1
34,0.843285,1,3,1
35,0.850949,1,2,1
35,0.850781,1,0,1
35,0.850612,1,6,0
35,0.852027,1,1,1
35,0.85186,1,2,0
35,0.853264,1,0,1
35,0.853098,1,5,1
35,0.852931,1,1,1
97,0.703549,1,5,1
97,0.869944,1,3,1
98,0.561086,1,3,1
98,0.746693,1,4,0
98,0.10628,1,5,1
98,0.273315,1,2,1
98,0.486277,1,7,0
98,0.102702,1,5,0
98,0.101206,1,4,1
98,0.265841,1,1,1
98,0.477944,1,6,1
98,0.681829,1,2,0
98,0.104844,1,6,1
98,0.271207,1,3,1
98,0.483937,1,9,0
98,0.102686,1,4,1
98,0.268028,1,4,1
98,0.480393,1,5,1
35,0.852765,1,4,1
47,0.808429,1,1,1
47,0.88783,1,1,1
47,0.936496,1,2,1
47,0.964763,1,3,1
47,0.980671,1,3,1
45,0.745605,1,4,0
45,0.106249,1,2,1
45,0.273271,1,5,1
45,0.486228,1,5,1
55,0.571429,1,3,0
55,0.574302,1,3,1
55,0.574117,1,6,1
55,0.573932,1,2,1
50,0.621212,1,1,1
50,0.78947,1,4,0
50,0.107705,1,3,1
50,0.275403,1,5,0
50,0.101684,1,3,0
50,0.101204,1,3,1
37,0.606454,1,2,0
37,0.608436,1,1,1
37,0.608147,1,3,1
37,0.607858,1,0,1
53,0.586592,1,3,1
53,0.732326,1,3,0
53,0.107122,1,1,1
53,0.250474,1,1,1
53,0.422043,1,1,1
53,0.593913,1,1,1
53,0.737982,1,2,1
50,0.265837,1,7,0
50,0.101652,1,2,1
50,0.2665,1,3,1
50,0.478683,1,2,1
50,0.682437,1,2,1
50,0.829899,1,4,1
50,0.916205,1,2,0
50,0.120276,1,4,0
50,0.101246,1,3,1
50,0.2659,1,5,0
50,0.101652,1,4,1
50,0.266501,1,4,0
50,0.101654,1,3,0
50,0.101204,1,4,1
57,0.729866,1,2,1
50,0.265837,1,3,1
49,0.682437,1,2,1
45,0.688616,1,4,0
49,0.829899,1,3,1
49,0.916205,1,3,0
49,0.120276,1,4,1
49,0.293584,1,2,1
49,0.508395,1,4,1
47,0.989465,1,2,1
40,0.754491,1,3,0
40,0.756582,1,2,1
40,0.756365,1,1,1
40,0.756149,1,2,1
40,0.755932,1,2,1
40,0.755715,1,2,1
83,0.916669,1,3,0
83,0.120391,1,4,0
83,0.101247,1,3,1
83,0.265901,1,2,0
83,0.101652,1,3,1
83,0.266501,1,3,1
83,0.478683,1,3,0
80,0.992164,1,2,1
52,0.423592,1,4,1
52,0.42295,1,8,0
52,0.42434,1,6,0
52,0.425729,1,5,1
52,0.425083,1,6,1
52,0.424437,1,7,1
50,0.47794,1,2,1
50,0.681826,1,4,1
83,0.102651,1,3,1
83,0.267977,1,3,0
83,0.101659,1,3,0
83,0.101204,1,4,1
83,0.265837,1,3,1
83,0.47794,1,4,0
38,0.975054,1,2,1
46,0.270391,1,3,1
80,0.996454,1,3,1
81,0.934927,1,5,1
83,0.102646,1,4,1
38,0.984145,1,3,1
38,0.989951,1,2,1
38,0.993642,1,1,1
38,0.995981,1,2,1
38,0.997462,1,3,1
38,0.998398,1,1,1
38,0.998989,1,2,1
38,0.999362,1,2,1
38,0.999597,1,2,1
31,0.962737,1,2,1
31,0.976329,1,0,1
31,0.98504,1,1,1
31,0.990577,1,0,1
31,0.994076,1,7,1
31,0.996281,1,6,0
31,0.990827,1,4,0
31,0.977556,1,4,1
31,0.985822,1,6,0
23,0.540441,1,7,1
23,0.539908,1,7,0
23,0.541361,1,3,1
31,0.965562,1,4,1
45,0.104967,1,3,1
79,0.887782,1,4,1
39,0.705764,1,4,0
39,0.106372,1,2,1
39,0.249496,1,4,1
39,0.420967,1,5,1
82,0.998689,1,9,0
82,0.690989,1,2,1
82,0.809411,1,2,1
82,0.888452,1,9,0
82,0.118594,1,2,1
82,0.265316,1,2,0
82,0.101813,1,0,1
82,0.243533,1,1,0
82,0.101725,1,2,0
82,0.101255,1,0,1
57,0.729573,1,2,1
48,0.379829,1,8,0
48,0.171309,1,4,1
48,0.292442,1,6,0
48,0.122677,1,7,1
82,0.242802,1,2,1
82,0.413571,1,1,1
49,0.706412,1,4,1
49,0.844943,1,5,0
49,0.110711,1,4,1
49,0.279788,1,4,1
49,0.493416,1,4,1
54,0.297563,1,7,0
54,0.22243,1,5,1
54,0.246634,1,1,0
54,0.181198,1,5,1
54,0.202226,1,1,1
54,0.224936,1,2,1
54,0.249317,1,3,1
54,0.275326,1,3,1
82,0.586146,1,6,0
82,0.10418,1,3,1
82,0.246633,1,3,1
82,0.417811,1,2,1
82,0.590042,1,1,1
80,0.998398,1,6,1
42,0.474641,1,3,0
42,0.378477,1,5,1
42,0.410301,1,4,1
42,0.442849,1,4,1
42,0.475856,1,3,0
42,0.379622,1,3,1
42,0.411476,1,3,1
42,0.444046,1,3,1
43,0.593992,1,1,1
43,0.738042,1,4,0
43,0.107303,1,3,0
43,0.101271,1,4,1
43,0.242822,1,2,1
43,0.413594,1,3,1
82,0.734996,1,4,1
33,0.837715,1,3,1
33,0.906163,1,2,1
33,0.947278,1,0,1
34,0.909598,1,2,1
34,0.94928,1,1,1
34,0.972003,1,2,1
34,0.984687,1,2,1
34,0.991667,1,2,1
34,0.995478,1,4,1
35,0.852598,1,0,1
35,0.852432,1,3,1
35,0.852265,1,2,1
35,0.852098,1,7,1
35,0.851931,1,1,1
97,0.949106,1,3,1
97,0.981057,1,3,1
98,0.683843,1,5,0
98,0.10488,1,6,0
98,0.101211,1,2,1
98,0.265848,1,6,1
98,0.477952,1,3,1
47,0.994278,1,2,0
47,0.373745,1,2,1
47,0.548697,1,2,1
47,0.702411,1,3,1
47,0.817404,1,1,1
47,0.893497,1,2,1
45,0.271387,1,4,1
55,0.573747,1,3,0
55,0.576615,1,3,1
55,0.576428,1,0,1
55,0.576242,1,1,1
81,0.103216,0,4,1
81,0.268809,0,3,1
81,0.481265,0,5,1
83,0.563882,0,2,1
82,0.74256,0,1,1
83,0.748754,0,3,1
43,0.521959,0,3,1
81,0.684559,0,5,1
38,0.695431,0,1,1
80,0.694021,0,6,1
82,0.844854,0,0,1
82,0.910562,0,1,1
80,0.837221,0,6,1
80,0.92013,0,3,1
37,0.606742,0,2,1
18,0.86166,0,1,1
82,0.949841,0,3,1
46,0.646967,0,4,1
46,0.806842,0,1,1
81,0.831248,0,5,1
83,0.870508,1,5,1
83,0.93759,1,3,1
38,0.788669,1,2,1
38,0.857717,1,2,1
38,0.906265,1,3,1
38,0.939168,1,2,1
38,0.960916,1,2,1
33,0.694888,1,4,1
31,0.602689,1,3,1
31,0.707827,1,3,1
31,0.794598,1,2,1
31,0.86066,1,2,1
31,0.907932,1,2,1
31,0.940277,1,7,1
23,0.540441,1,3,1
45,0.559615,1,4,1
79,0.778571,1,2,1
39,0.552876,1,4,1
82,0.972319,1,3,1
82,0.984862,1,0,1
57,0.730159,1,4,1
48,0.234637,1,6,1
48,0.379829,1,4,0
80,0.962497,1,4,1
83,0.970959,1,3,1
80,0.98277,1,3,1
82,0.991763,1,3,1
82,0.995531,1,3,1
80,0.992164,1,6,0
80,0.282954,1,5,1
80,0.496883,1,6,1
80,0.697235,1,3,1
43,0.680633,1,2,1
43,0.802093,1,5,0
43,0.11004,1,1,1
43,0.254268,1,4,1
43,0.426205,1,4,1
82,0.997578,1,1,1
52,0.423592,1,2,1
52,0.42295,1,4,1
50,0.621212,1,1,1
50,0.78947,1,3,1
50,0.893953,1,5,1
50,0.94952,1,3,1
53,0.586592,1,1,1
53,0.732326,1,2,1
53,0.83795,1,2,1
53,0.906308,1,1,1
53,0.947363,1,4,0
53,0.139802,1,4,1
53,0.29221,1,2,1
53,0.466864,1,3,1
53,0.633898,1,3,1
53,0.768187,1,2,1
40,0.754491,1,2,1
40,0.754274,1,4,1
40,0.754056,1,2,1
40,0.753839,1,1,1
40,0.753621,1,2,0
40,0.755718,1,1,1
40,0.755501,3,2,1
40,0.755283,3,3,1
40,0.755066,3,2,1
40,0.754849,3,2,1
57,0.729866,3,0,1
48,0.171309,3,7,0
48,0.065803,3,8,1
48,0.123953,3,3,1
48,0.220702,3,7,0
48,0.087698,3,8,1
48,0.161588,3,6,1
48,0.278189,3,8,0
37,0.606454,3,0,1
82,0.998689,3,2,1
82,0.999291,3,2,1
80,0.839235,3,5,1
82,0.999616,3,1,1
83,0.986714,3,4,1
43,0.597705,3,4,0
43,0.104335,3,2,1
43,0.246836,3,2,0
43,0.101738,3,5,1
43,0.243435,3,1,1
82,0.999792,3,0,1
38,0.975054,3,2,1
38,0.984145,3,2,1
38,0.989951,3,1,1
38,0.993642,3,1,1
56,0.833747,3,1,1
38,0.995981,3,2,1
80,0.921204,3,3,1
83,0.99397,3,3,1
83,0.997273,3,2,1
38,0.997462,3,1,1
38,0.998398,3,2,1
38,0.998989,3,1,1
33,0.812149,3,5,1
31,0.961737,3,1,1
31,0.975685,3,0,1
31,0.984629,3,4,1
31,0.990316,3,2,1
31,0.993912,3,6,1
31,0.996178,3,5,1
45,0.745605,3,5,0
79,0.887782,3,4,1
39,0.705764,3,3,1
82,0.999888,3,2,1
82,0.999939,3,1,1
57,0.729573,3,3,1
48,0.115402,3,6,0
82,0.999967,3,4,0
82,0.98837,3,2,0
82,0.25886,3,2,1
82,0.431219,3,1,1
82,0.60225,3,2,1
55,0.571429,3,0,1
50,0.976654,3,4,1
82,0.744373,3,1,0
82,0.107513,3,2,1
82,0.250984,3,2,1
82,0.422603,3,4,1
28,0.683908,3,5,0
56,0.833605,0,0,1
38,0.695431,0,1,1
38,0.788669,0,4,1
46,0.646967,0,3,1
82,0.74256,0,2,1
82,0.844854,0,0,1
82,0.910562,0,0,1
82,0.949841,0,1,1
82,0.972319,0,3,1
98,0.561086,0,4,0
98,0.103297,0,6,1
98,0.26893,0,1,1
98,0.481399,0,9,0
98,0.102669,0,3,1
98,0.268003,0,4,0
98,0.101659,0,6,1
